framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
Azure,Azure-Samples/azure-cosmos-db-mongodb-mongoose-geo-readpreference,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/java-docs-hello-world,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/eventhub-java-manage-event-hub-geo-disaster-recovery,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-recover-restore-db,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-import-export-db,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/eventhub-java-manage-event-hub,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/eventhub-dotnet-manage-event-hub,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/eventhub-dotnet-manage-event-hub-geo-disaster-recovery,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/sql-database-dotnet-manage-import-export-db,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/sql-database-dotnet-manage-recover-or-restore-db,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/media-services-v3-dotnet-quickstarts,5,1500,3,60.0,0.2
Azure,Azure-Samples/academic-knowledge-analytics-visualization,2,43,0,0.0,0.0
Azure,Azure-Samples/media-services-v3-dotnet-tutorials,6,1500,3,50.0,0.2
Azure,Azure-Samples/service-fabric-service-catalog,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/storage-java-ha-ra-grs,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/aci-logicapps-integration,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/aci-event-driven-worker-queue,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/MachineLearningSamples-AMLVisionPackage-ISICImageClassification,3,43,2,66.66666666666666,4.651162790697675
Azure,Azure-Samples/sql-database-java-get-sql-metrics,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-failover-groups,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-sql-secrets-in-key-vault,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-sql-server-dns-aliases,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/sql-database-java-manage-virtual-network-rules,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/eventhub-java-manage-event-hub-events,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/eventhub-dotnet-manage-event-hub-events,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/serverless-data-processing,7,45,2,28.57142857142857,4.444444444444445
Azure,Azure-Samples/azure-cosmos-db-mongodb-xamarin-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/storage-blob-resize-function-node,10,1500,5,50.0,0.33333333333333337
Azure,Azure-Samples/storage-blob-upload-from-webapp-node,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/active-directory-python-webapp-graphapi,9,109,4,44.44444444444444,3.669724770642202
Azure,Azure-Samples/active-directory-dotnet-native-aspnetcore-v2,24,110,10,41.66666666666667,9.090909090909092
Azure,Azure-Samples/service-fabric-configuration,3,15,1,33.33333333333333,6.666666666666667
Azure,Azure-Samples/azure-iot-samples-ios,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/azure-iot-samples-node,14,1500,6,42.857142857142854,0.4
Azure,Azure-Samples/create-azure-subscription-dotnet-core,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/acr-build-helloworld-node,7,1500,4,57.14285714285714,0.26666666666666666
Azure,Azure-Samples/virtual-kubelet-aci-burst,10,44,0,0.0,0.0
Azure,Azure-Samples/vsts-sf-devops,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/MachineLearningSamples-mnist,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/network-watcher-alert-triggered-packet-capture,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/simple-feed-reader,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/key-vault-dotnet-vnet,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/key-vault-dotnet-managed-storage,8,44,2,25.0,4.545454545454546
Azure,Azure-Samples/blockchain,49,52,8,16.3265306122449,15.384615384615385
Azure,Azure-Samples/key-vault-node-network-acl,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/azure-iot-samples-csharp,33,1500,15,45.45454545454545,1.0
Azure,Azure-Samples/azure-iot-samples-java,11,1500,4,36.36363636363637,0.26666666666666666
Azure,Azure-Samples/azure-iot-samples-python,13,1500,5,38.46153846153847,0.33333333333333337
Azure,Azure-Samples/active-directory-aspnetcore-webapp-openidconnect-v2,42,110,12,28.57142857142857,10.909090909090908
Azure,Azure-Samples/cognitive-services-speech-sdk,32,1500,10,31.25,0.6666666666666667
Azure,Azure-Samples/key-vault-java-managed-storage,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/data-lake-analytics-create-account-with-arm-template,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/active-directory-b2c-android-appauth-ropc,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/active-directory-b2c-ios-appauth-ropc,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/event-grid-dotnet-publish-consume-events,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/openhack-devops-team,13,1500,7,53.84615384615385,0.46666666666666673
Azure,Azure-Samples/openhack-devops-proctor,20,1500,10,50.0,0.6666666666666667
Azure,Azure-Samples/Cognitive-Services-Speech-Devices-SDK,5,1500,0,0.0,0.0
Azure,Azure-Samples/cognitive-services-onnx-customvision-sample,10,1500,1,10.0,0.06666666666666667
Azure,Azure-Samples/azureiotlabs,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/azure-iot-starterkit-companionapp,3,52,2,66.66666666666666,3.8461538461538463
Azure,Azure-Samples/react-native-sshclient,3,51,2,66.66666666666666,3.9215686274509802
Azure,Azure-Samples/azure-iot-starter-kits,12,44,1,8.333333333333332,2.272727272727273
Azure,Azure-Samples/LearnAI-CustomComputerVisionwithAML,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-Notebooks,7,15,1,14.285714285714285,6.666666666666667
Azure,Azure-Samples/azure-iot-starterkit-cli,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/azure-iot-starterkit-setuputil,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/active-directory-b2c-training-course,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/xamarin-azure-businessreview,6,1500,3,50.0,0.2
Azure,Azure-Samples/iotedge-scott-or-not,3,15,1,33.33333333333333,6.666666666666667
Azure,Azure-Samples/AzureMapsCodeSamples,10,1500,3,30.0,0.2
Azure,Azure-Samples/aci-vsts-pr-reviewer-logicapps-servicebus,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/key-vault-java-network-acl,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/media-services-v3-rest-postman,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/media-services-v3-dotnet-core-tutorials,7,1500,5,71.42857142857143,0.33333333333333337
Azure,Azure-Samples/active-directory-external-identities-woodgrove-demo,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/Retinal-Image-Classification,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/key-vault-node-recovery,7,16,2,28.57142857142857,12.5
Azure,Azure-Samples/multicontainerwordpress,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/key-vault-node-storage-accounts,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/aci-docs-sample-dotnet,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/key-vault-python-network-acl,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/aci-hellofiles,3,44,2,66.66666666666666,4.545454545454546
Azure,Azure-Samples/usql-visual-studio-code-behind,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/billing-python-ratecard-api,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/cosmosdb-node-mongodb-rest-service,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/azure-maps-dotnet-webgl-uwp-iot-remote-control,4,1500,3,75.0,0.2
Azure,Azure-Samples/azuredevtour,8,1500,6,75.0,0.4
Azure,Azure-Samples/aci-docs-sample-python,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/event-grid-python-public-consume-events,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-sql-xamarin-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/Serverless-Eventing-Platform-for-Microservices,12,1500,6,50.0,0.4
Azure,Azure-Samples/Custom-vision-service-iot-edge-raspberry-pi,12,1500,3,25.0,0.2
Azure,Azure-Samples/event-grid-java-publish-consume-events,6,1500,3,50.0,0.2
Azure,Azure-Samples/active-directory-b2c-graph-trustframework-policy,8,1500,3,37.5,0.2
Azure,Azure-Samples/event-grid-dotnet-hybridconnection-destination,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/media-services-v3-node-tutorials,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/event-grid-node-publish-consume-events,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/service-fabric-mesh,21,1500,9,42.857142857142854,0.6
Azure,Azure-Samples/functions-serverless-chat-app-tutorial,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/event-grid-dotnet-handle-deadlettered-events,5,1500,3,60.0,0.2
Azure,Azure-Samples/gaming-divisional-leaderboard-orleans,3,49,2,66.66666666666666,4.081632653061225
Azure,Azure-Samples/Custom-Vision-ONNX-UWP,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/app-service-msi-servicebus-dotnet,3,45,1,33.33333333333333,2.2222222222222223
Azure,Azure-Samples/network-java-manage-express-route-cross-connection,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/Cognitive-Face-CSharp-sample,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/bing-visualsearch-tools,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/media-services-v3-dotnet-core-functions-integration,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/cognitive-services-qnamaker-csharp,10,1500,1,10.0,0.06666666666666667
Azure,Azure-Samples/storage-block-blob-dotnet-backup,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/cognitive-services-qnamaker-nodejs,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/cognitive-services-qnamaker-python,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/cognitive-services-qnamaker-go,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/key-vault-dotnet-core-quickstart,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/cognitive-services-qnamaker-java,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/cognitive-services-face-android-detect,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/azure-cosmosdb-graph-bulkexecutor-dotnet-getting-started,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/azure-sdk-for-js-keyvault-secret-get-set-managedid,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/Cost-Management-Samples,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-sql-api-nodejs-getting-started,8,1500,6,75.0,0.4
Azure,Azure-Samples/azure-cosmos-db-sql-api-nodejs-todo-app,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/microprofile-hello-azure,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/azure-cosmos-db-change-feed-dotnet-retail-sample,13,1500,6,46.15384615384615,0.4
Azure,Azure-Samples/cognitive-services-vision-face-finder,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/microprofile-docker-helloworld,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/microprofile-configsource-keyvault,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/springboot-hello-azure,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/cognitive-services-csharp-call-center,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/Active-Directory-and-Active-Directory-B2C-Community-Samples,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/cognitive-services-studybot-csharp,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/digital-twins-samples-csharp,14,1500,6,42.857142857142854,0.4
Azure,Azure-Samples/azure-go-labs,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/azure-event-grid-viewer,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/active-directory-dotnet-v1-to-v2,10,110,7,70.0,6.363636363636363
Azure,Azure-Samples/iot-hub-how-to-kepware-edge,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/mipsdk-fileapi-dotnet-onbehalfof,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/functions-dotnet-github-release-notes,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/durablefunctions-apiscraping-dotnet,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/e2e-java-experience-in-app-service-linux,6,50,3,50.0,6.0
Azure,Azure-Samples/migrate-Java-EE-app-to-azure,5,51,3,60.0,5.88235294117647
Azure,Azure-Samples/acr-tasks,10,1500,5,50.0,0.33333333333333337
Azure,Azure-Samples/Azure-Serverless-Twitter-Subscription,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/signalr-service-quickstart-serverless-chat,3,44,0,0.0,0.0
Azure,Azure-Samples/cognitive-services-onnx12-customvision-sample,7,45,1,14.285714285714285,2.2222222222222223
Azure,Azure-Samples/durablefunctions-apiscraping-nodejs,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/event-hubs-dotnet-ingest,8,1500,3,37.5,0.2
Azure,Azure-Samples/virtual-node-autoscale,10,16,1,10.0,6.25
Azure,Azure-Samples/azure-sdk-for-js-storage-blob-upload-download,11,1500,6,54.54545454545454,0.4
Azure,Azure-Samples/cognitive-services-vision-csharp-sdk-quickstarts,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/active-directory-dotnetcore-daemon-v2,23,110,10,43.47826086956522,9.090909090909092
Azure,Azure-Samples/custom-font-win-container,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-sql-dotnet-multi-master,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-cassandra-api-spark-notebooks-jupyter,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-cassandra-api-spark-notebooks-databricks,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-table-dotnet-multi-master,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-mongodb-dotnet-multi-master,5,1500,3,60.0,0.2
Azure,Azure-Samples/azure-cosmos-db-sql-java-multi-master,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/event-grid-facial-recognition,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/streaming-at-scale,21,61,10,47.61904761904761,16.39344262295082
Azure,Azure-Samples/hpcpack-samples,5,16,0,0.0,0.0
Azure,Azure-Samples/mipsdk-fileapi-cpp-sample-basic,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/mipsdk-policyapi-cpp-sample-basic,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/mipsdk-protectionapi-cpp-sample-basic,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-gremlin-dotnet-multi-master,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/monitor-java-autoscale-based-on-performance,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/compute-java-manage-scale-set-user-assigned-msi-from-service-principal,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/monitor-java-metric-alerts-on-critical-performance,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/monitor-java-activitylog-alerts-on-security-breach-or-risk,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-sample-data,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/Hybrid-resources-java-manage-resource-group,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/active-directory-coding-exercises,4,109,3,75.0,2.7522935779816518
Azure,Azure-Samples/hybrid-storage-java-manage-storage-accounts,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/active-directory-dotnetcore-devicecodeflow-v2,16,110,10,62.5,9.090909090909092
Azure,Azure-Samples/hybrid-compute-java-manage-vm,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/hybrid-compute-dotnet-manage-vm,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/hybrid-resources-dotnet-manage-resource-group,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/hybird-storage-dotnet-manage-storage-accounts,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/azure-iot-hub-large-twin-example,10,1500,3,30.0,0.2
Azure,Azure-Samples/hybrid-resources-dotnet-manage-resource-group-certificate,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/AML-Gallery-InceptionV3,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/azure-devops-release-notes,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/active-directory-dotnet-iwa-v2,15,110,10,66.66666666666666,9.090909090909092
Azure,Azure-Samples/active-directory-dotnetcore-console-up-v2,13,110,9,69.23076923076923,8.181818181818182
Azure,Azure-Samples/ignite-tour-lp1s1,9,43,1,11.11111111111111,2.3255813953488373
Azure,Azure-Samples/AI-Gallery,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/iot-edge-opc-plc,13,1500,9,69.23076923076923,0.6
Azure,Azure-Samples/iot-edge-opc-client,4,1500,3,75.0,0.2
Azure,Azure-Samples/iot-edge-sample-java,1,1500,0,0.0,0.0
Azure,Azure-Samples/iot-edge-sample-dotnet,1,1500,0,0.0,0.0
Azure,Azure-Samples/iot-edge-industrial-configs,5,1500,3,60.0,0.2
Azure,Azure-Samples/iot-edge-sample-python,1,1500,0,0.0,0.0
Azure,Azure-Samples/iot-edge-sample-node,1,1500,0,0.0,0.0
Azure,Azure-Samples/iot-edge-sample-c,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/devops-iot-scripts,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/data-box-edge-csharp-modules,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-table-dotnet-core-getting-started,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/Microsoft-Information-Protection-PowerShell-Samples,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/Hybrid-Compute-Python-Manage-VM,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/e2e-java-experience-in-app-service-linux-part-2,9,56,5,55.55555555555556,8.928571428571429
Azure,Azure-Samples/Hybrid-Compute-Java-Manage-VM-Certificate-Based-Auth,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/aks-voting-app,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/microsoft-academic-graph-usql-samples,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/microsoft-academic-graph-pyspark-samples,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/cognitive-services-sample-data-files,15,1500,5,33.33333333333333,0.33333333333333337
Azure,Azure-Samples/cosmos-dotnet-todo-app,6,1500,3,50.0,0.2
Azure,Azure-Samples/cosmos-dotnet-core-todo-app,8,1500,5,62.5,0.33333333333333337
Azure,Azure-Samples/azure-iotedge-blobstorage-sample,3,45,1,33.33333333333333,2.2222222222222223
Azure,Azure-Samples/aci-managed-identities,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/iot-edge-opc-publisher-nodeconfiguration,5,1500,3,60.0,0.2
Azure,Azure-Samples/Hybrid-Compute-Python-Manage-VM-UnManaged-Disk-Cert-Based-Auth,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Hybrid-Compute-Go-Create-VM,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/wildfly-petstore-quickstart,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/cognitive-services-containers-samples,10,1500,3,30.0,0.2
Azure,Azure-Samples/AI-Gallery-VisionAIDevKit,2,43,1,50.0,2.3255813953488373
Azure,Azure-Samples/cosmos-dotnet-getting-started,7,1500,4,57.14285714285714,0.26666666666666666
Azure,Azure-Samples/Azure-AD-B2C-page-templates,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/cognitive-services-studybot-node,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/cosmos-dotnet-core-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/iot-edge-opc-publisher-diagnostics,4,1500,3,75.0,0.2
Azure,Azure-Samples/Hybrid-KeyVault-Java-Manage-Secrets-Certificate-Based-Auth,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/azure-iotedge-opc-flattener,2,45,1,50.0,2.2222222222222223
Azure,Azure-Samples/PartitionedRepository,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/bootiful-azure,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/cdm-azure-data-services-integration,11,44,1,9.090909090909092,2.272727272727273
Azure,Azure-Samples/djangoapp,10,1500,5,50.0,0.33333333333333337
Azure,Azure-Samples/applicationinsights-web-sample1,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/Hybrid-Compute-Java-Create-VM-From-Custom-Image,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/spring-data-jpa-on-azure,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/cognitive-services-content-moderator-samples,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/spring-data-jdbc-on-azure,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/spring-data-cassandra-on-azure,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-functions-tests,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/Hybrid-ResourceManager-Python-Manage-Resources,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Hybrid-Storage-Python-Manage-Storage-Account,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/cognitive-services-language-understanding,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/application-insights-react-demo,8,48,4,50.0,8.333333333333332
Azure,Azure-Samples/Hybrid-KeyVault-Python-Manage-Secrets,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/ai_gallery_yolo_test,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/storage-java-V10-ha-ra-grs,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/gallery_test_ax,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/AI-Gallery-InceptionV3,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/functions-distributed-tracing-sample,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/AI-Gallery-TinyYolo,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/TechSummit-Switzerland-Easter-Egg,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/IoTEdgeAndMlSample,12,1500,7,58.333333333333336,0.46666666666666673
Azure,Azure-Samples/azure-iot-distributed-tracing-sample,4,1500,3,75.0,0.2
Azure,Azure-Samples/Hybrid-Compute-Ruby-Manage-VM,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/jfkfileshooverbot,6,62,2,33.33333333333333,3.225806451612903
Azure,Azure-Samples/twitter-databricks-analyzer-cicd,6,49,3,50.0,6.122448979591836
Azure,Azure-Samples/Hybrid-Resource-Manager-Ruby-Template-Deployment,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Hybrid-Resource-Manager-Ruby-Resources-And-Groups,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Hybrid-Resource-Manager-Python-Template-Deployment,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Hybrid-KeyVault-Python-Deploy-Certificates-To-VM,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/Serverless-microservices-reference-architecture,11,1500,3,27.27272727272727,0.2
Azure,Azure-Samples/scaling-stateful-java-web-app-on-azure,7,50,4,57.14285714285714,8.0
Azure,Azure-Samples/sftp-creation-template,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/vscode-azure-iot-edge-sample-gallery,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/hdinsight-data-lake-storage-gen2-templates,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/appinsights-guestbook,4,1500,0,0.0,0.0
Azure,Azure-Samples/Hybrid-KeyVault-Python-Manage-Secrets-Cert-Based-Service-Principal,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/azure-sdk-for-js-storage-blob-stream-nodejs,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/storage-blob-resize-function-node-v10,11,1500,4,36.36363636363637,0.26666666666666666
Azure,Azure-Samples/azure-sdk-for-js-storage-blob-redundant,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/durablefunctions-mapreduce-dotnet,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/Use-PowerShell-for-long-term-retention-of-Azure-Files-Backup,6,60,3,50.0,5.0
Azure,Azure-Samples/mipsdk-dotnet-file-quickstart,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/migrate-java-ee-app-to-azure-2,8,52,5,62.5,9.615384615384617
Azure,Azure-Samples/storage-queues-dotnet-quickstart,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/azure-files-samples,17,1500,4,23.52941176470588,0.26666666666666666
Azure,Azure-Samples/azure-iot-samples-c,1,1500,1,100.0,0.06666666666666667
Azure,Azure-Samples/gov-il5-policyscripts,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/kusto-high-scale-ingestion,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/azure-python-labs,26,1500,6,23.076923076923077,0.4
Azure,Azure-Samples/hdinsight-dotnet-sdk-samples,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/AnomalyDetector,12,79,8,66.66666666666666,10.126582278481013
Azure,Azure-Samples/Hybrid-Storage-Go-Dataplane,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/cosmos-multi-region-dotnet,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/hdinsight-python-sdk-samples,7,1500,2,28.57142857142857,0.13333333333333333
Azure,Azure-Samples/blockchain-devkit,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/gaming-cognitive-services-content-moderation,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/gaming-cognitive-services-text-to-speech,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/gaming-cognitive-services-text-translation,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/gaming-serverless-matchmaker,5,1500,2,40.0,0.13333333333333333
