framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
AWS,aws-samples/amazon-ivs-simple-chat-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/aws-iot-code-signing-verify,2,19,2,100.0,10.526315789473683
AWS,aws-samples/aws-modernization-with-pulumi,8,29,4,50.0,13.793103448275861
AWS,aws-samples/serverless-video-downloader,2,9,2,100.0,22.22222222222222
AWS,aws-samples/eks-efa-examples,5,14,1,20.0,7.142857142857142
AWS,aws-samples/amazon-ivs-qos-dashboard-timed-metadata-sample,4,10,4,100.0,40.0
AWS,aws-samples/nosql-workbench-for-amazon-dynamodb-new-model,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/amazon-athena-tableau-integration,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/easy-ml-pocs,2,42,2,100.0,4.761904761904762
AWS,aws-samples/aws-modernization-with-cognizant,3,29,2,66.66666666666666,6.896551724137931
AWS,aws-samples/amazon-rds-auto-restart-protection,2,8,2,100.0,25.0
AWS,aws-samples/aws-machine-learning-university-accelerated-cv,5,11,3,60.0,27.27272727272727
AWS,aws-samples/aws-machine-learning-university-accelerated-tab,3,11,3,100.0,27.27272727272727
AWS,aws-samples/application-insights-sample-application,2,8,2,100.0,25.0
AWS,aws-samples/automl-pipeline-with-autogluon-sagemaker-lambda,2,21,1,50.0,4.761904761904762
AWS,aws-samples/aspnetcore-deployment-samples,2,10,2,100.0,20.0
AWS,aws-samples/kinesis-video-streams-webrtc-custom-channel-authorizor,1,8,1,100.0,12.5
AWS,aws-samples/amazon-sagemaker-activity-detection,4,9,3,75.0,33.33333333333333
AWS,aws-samples/ec2-spot-for-folding-at-home,4,11,3,75.0,27.27272727272727
AWS,aws-samples/bcs-disaster-recovery-portal-common,2,8,2,100.0,25.0
AWS,aws-samples/r53resolver-query-log-parser,1,9,1,100.0,11.11111111111111
AWS,aws-samples/torchserve-eks,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-qldb-kvs-nodejs,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-spatial-computing-samples,3,9,3,100.0,33.33333333333333
AWS,aws-samples/ac-routingprofilesapi,2,17,2,100.0,11.76470588235294
AWS,aws-samples/smartcycle-v1,2,9,2,100.0,22.22222222222222
AWS,aws-samples/apigateway-websockets-golang,1,18,1,100.0,5.555555555555555
AWS,aws-samples/aws-eks-auto-create-idp,1,29,1,100.0,3.4482758620689653
AWS,aws-samples/amazon-deequ-glue,4,10,3,75.0,30.0
AWS,aws-samples/lambda-java-blockchain,2,15,2,100.0,13.333333333333334
AWS,aws-samples/fsx-solutions,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-machine-learning-university-accelerated-nlp,4,11,3,75.0,27.27272727272727
AWS,aws-samples/amazon-ivs-feed-android-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/imputation-aws-cdk,2,10,2,100.0,20.0
AWS,aws-samples/amazon-api-gateway-canary-deployment,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-iot-proxy-mobile-app-android,2,19,2,100.0,10.526315789473683
AWS,aws-samples/cfn-security-scan-integration,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-secrets-manager-acm-certificate-rotation,2,8,2,100.0,25.0
AWS,aws-samples/aws-kms-jce,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-lambda-extensions,14,12,4,28.57142857142857,33.33333333333333
AWS,aws-samples/aws-meta-role-checker,2,7,1,50.0,14.285714285714285
AWS,aws-samples/amazon-cloudfront-waf-secretsmanager,3,27,2,66.66666666666666,7.4074074074074066
AWS,aws-samples/amazon-chime-sdk-js-device-demo,6,58,3,50.0,5.172413793103448
AWS,aws-samples/amazon-ivs-ecommerce-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/amazon-ivs-feed-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/amazon-ivs-mini-player-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/aws-cloudfront-waf-ip-set,1,10,1,100.0,10.0
AWS,aws-samples/sample-python-helper-aws-appconfig,2,10,2,100.0,20.0
AWS,aws-samples/amazon-ivs-closed-captions-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/aws-amazon-eks-ansible-example,3,13,1,33.33333333333333,7.6923076923076925
AWS,aws-samples/aws-expense-handling-workflow,3,7,1,33.33333333333333,14.285714285714285
AWS,aws-samples/cdk-serverless-lamp,5,35,2,40.0,5.714285714285714
AWS,aws-samples/multi-region-org-config-rules-terraform,1,8,1,100.0,12.5
AWS,aws-samples/serverless-cicd-ml-pipelines,2,8,2,100.0,25.0
AWS,aws-samples/aws-iot-device-sdk-embedded-c-http-proxy-support,3,19,1,33.33333333333333,5.263157894736842
AWS,aws-samples/nexus-oss-on-aws,6,27,3,50.0,11.11111111111111
AWS,aws-samples/iot-all-the-things-special-projects-edition,3,23,2,66.66666666666666,8.695652173913043
AWS,aws-samples/terraform-aws-sap-netweaver-on-hana,2,10,1,50.0,10.0
AWS,aws-samples/amazon-sagemaker-autopilot-feature-engineering-transformer-and-model-explainability,2,14,2,100.0,14.285714285714285
AWS,aws-samples/automated-bucketing-of-streaming-data,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-iamctl,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-cloudformation-automated-testing-taskcat-aws-codepipeline,3,8,1,33.33333333333333,12.5
AWS,aws-samples/ac-contactflowapi,2,17,2,100.0,11.76470588235294
AWS,aws-samples/aws-security-reference-architecture-examples,2,10,2,100.0,20.0
AWS,aws-samples/alexa-voice-service-integration-for-aws-iot-freertos-porting-kit,2,19,2,100.0,10.526315789473683
AWS,aws-samples/aws-dev-fabric-for-sql-server,3,9,3,100.0,33.33333333333333
AWS,aws-samples/amazon-chime-sdk-smart-video-sending-demo,9,58,8,88.88888888888889,13.793103448275861
AWS,aws-samples/aws-asynchronous-ml-processing,1,8,1,100.0,12.5
AWS,aws-samples/modernizing-ssis-packages-leveraging-aws-lambda,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-sagemaker-build-train-deploy,3,9,3,100.0,33.33333333333333
AWS,aws-samples/review-classification-using-keras-sagemaker,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-mediaconvert-vod-ambient-captions,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-big-data-blog-analyze-s3-access-log-using-amazon-elasticsearch,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-audio-classification-pytorch,2,14,1,50.0,7.142857142857142
AWS,aws-samples/redshift-etl-automation-with-dbt,4,8,2,50.0,25.0
AWS,aws-samples/nlp-textract-comprehend-demo,2,24,2,100.0,8.333333333333332
AWS,aws-samples/aws-financial-services-framework,3,20,2,66.66666666666666,10.0
AWS,aws-samples/modeling-with-amazon-sagemaker-experiments,2,8,2,100.0,25.0
AWS,aws-samples/aws-financial-services-framework-secret-for-terraform,2,20,2,100.0,10.0
AWS,aws-samples/cdk-pipelines-demo,2,27,2,100.0,7.4074074074074066
AWS,aws-samples/codeartifact-jenkins-python-sample,2,8,2,100.0,25.0
AWS,aws-samples/hpc-workshop-wrf,3,9,3,100.0,33.33333333333333
AWS,aws-samples/sagemaker-rl-procgen-ray,5,13,4,80.0,30.76923076923077
AWS,aws-samples/aws-cloudformation-automate-s3-crr-blog-post,2,8,2,100.0,25.0
AWS,aws-samples/aws-lambda-layer-selenium-headless-chromium,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-appflow,3,12,3,100.0,25.0
AWS,aws-samples/aws-governmentupdatesms-covid19,2,8,2,100.0,25.0
AWS,aws-samples/aws-cdk-k8s-dotnet-todo,2,9,2,100.0,22.22222222222222
AWS,aws-samples/simple-game-studio-on-aws,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/amazon-dynamodb-design-patterns,2,8,2,100.0,25.0
AWS,aws-samples/aws-saas-factory-dynamic-policy-generation,3,26,2,66.66666666666666,7.6923076923076925
AWS,aws-samples/autonomous-surveillance-demo,2,11,2,100.0,18.181818181818183
AWS,aws-samples/amazon-textract-comprehend-a2i,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-cdk-for-k3scluster,6,9,3,50.0,33.33333333333333
AWS,aws-samples/ecs-apigateway-sample,2,8,1,50.0,12.5
AWS,aws-samples/monitor-java-gc-on-aws-lambda,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/serverless-webapp-mono-repo-ci-cd-java,4,9,2,50.0,22.22222222222222
AWS,aws-samples/bioimage-search,3,10,2,66.66666666666666,20.0
AWS,aws-samples/aws-saas-factory-sqs-multi-tenancy,1,22,1,100.0,4.545454545454546
AWS,aws-samples/aws-startup-blueprint,8,8,2,25.0,25.0
AWS,aws-samples/aws-cdk-emr-s3-trigger,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-s3-proxy-farm,3,10,2,66.66666666666666,20.0
AWS,aws-samples/smallmatter-package,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-rekognition-large-scale-processing,2,8,2,100.0,25.0
AWS,aws-samples/amazon-comprehend-active-learning-framework,4,10,4,100.0,40.0
AWS,aws-samples/aws-iot-cqrs-example,2,9,2,100.0,22.22222222222222
AWS,aws-samples/macie-findings-to-slack,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-greengrass-ml-deployment-sample,2,9,2,100.0,22.22222222222222
AWS,aws-samples/spot-instance-interruption-notice-handling,1,16,1,100.0,6.25
AWS,aws-samples/aws-lex-retrieval-extraction-lm-pt,2,7,1,50.0,14.285714285714285
AWS,aws-samples/amazon-ivs-ecommerce-android-demo,5,18,3,60.0,16.666666666666664
AWS,aws-samples/amazon-ivs-chime-web-demo,4,18,3,75.0,16.666666666666664
AWS,aws-samples/aws-efa-nccl-baseami-pipeline,2,9,2,100.0,22.22222222222222
AWS,aws-samples/saas-tenant-isolation-architecture,4,24,3,75.0,12.5
AWS,aws-samples/aws-outposts-manage-capacity-blog,2,13,2,100.0,15.384615384615385
AWS,aws-samples/dynamically-adjust-aws-xray-sampling-rules,2,15,2,100.0,13.333333333333334
AWS,aws-samples/multi-env-oss-deployment-pipeline,1,9,1,100.0,11.11111111111111
AWS,aws-samples/keycloak-on-aws,5,27,3,60.0,11.11111111111111
AWS,aws-samples/aws-sam-messaging-services-integration,2,21,2,100.0,9.523809523809524
AWS,aws-samples/vmware-cloud-on-aws-packer-examples,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-managed-blockchain-cicd-sample,0,8,0,0.0,0.0
AWS,aws-samples/transcribe-comprehend-quicksight-demo,2,8,1,50.0,12.5
AWS,aws-samples/grpc-examples,2,8,2,100.0,25.0
AWS,aws-samples/aws-open-data-satellite-lidar-tutorial,2,8,2,100.0,25.0
AWS,aws-samples/lms-migration-cloudendure-demo,2,24,2,100.0,8.333333333333332
AWS,aws-samples/amazon-comprehend-energy-geoscience-nlp,2,8,2,100.0,25.0
AWS,aws-samples/aws-elastic-beanstalk-express-js-sample,2,10,2,100.0,20.0
AWS,aws-samples/amazon-kinesis-data-analytics-flink-starter-kit,2,8,2,100.0,25.0
AWS,aws-samples/aws-lambda-serverless-inference,2,8,2,100.0,25.0
AWS,aws-samples/amazon-cloudwatch-monitor-for-sap-hana,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazonmacie-datapipeline-scan,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-h2o-blog,1,8,1,100.0,12.5
AWS,aws-samples/aws-elasticbeanstalk-fullstack-webapp,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-entrypoint-utilities,2,10,2,100.0,20.0
AWS,aws-samples/aws-glue-streaming-etl-blog,2,8,1,50.0,12.5
AWS,aws-samples/aws-cloud9-enhanced-vpc-support,2,8,2,100.0,25.0
AWS,aws-samples/integration-sample-lambda-msk,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-transcribe-speaker-identification-java,2,8,2,100.0,25.0
AWS,aws-samples/micro-etl-pipeline,2,9,2,100.0,22.22222222222222
AWS,aws-samples/deploying-unreal-engine-pixel-streaming-server-on-ec2,4,10,3,75.0,30.0
AWS,aws-samples/fargate-game-servers,2,13,2,100.0,15.384615384615385
AWS,aws-samples/aws-cost-control-approval-workflow,1,9,1,100.0,11.11111111111111
AWS,aws-samples/decoupling-with-amazon-eventbridge,2,21,2,100.0,9.523809523809524
AWS,aws-samples/aws-slack-helloworld,2,7,1,50.0,14.285714285714285
AWS,aws-samples/hybrid-kem-fcf,2,8,2,100.0,25.0
AWS,aws-samples/aws-lex-noisy-spoken-language-understanding,2,7,1,50.0,14.285714285714285
AWS,aws-samples/systemsmanager-sql-backup-automation,2,11,2,100.0,18.181818181818183
AWS,aws-samples/aws-marketplace-machine-learning,3,8,2,66.66666666666666,25.0
AWS,aws-samples/content-creation-workstation,2,10,2,100.0,20.0
AWS,aws-samples/k8s-cloudwatch-operator,2,8,2,100.0,25.0
AWS,aws-samples/cfn-nodegroup-for-multus-cni,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-gluonts-entrypoint,3,10,3,100.0,30.0
AWS,aws-samples/aws-robomaker-worldforge-mapping-evaluation-sample-app,2,12,2,100.0,16.666666666666664
AWS,aws-samples/review-classification-using-catboost-sagemaker,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-kinesis-data-analytics-flink-benchmarking-utility,2,8,2,100.0,25.0
AWS,aws-samples/hostname-as-target-for-elastic-load-balancer,2,17,2,100.0,11.76470588235294
AWS,aws-samples/amazon-keyspaces-cloudwatch-cloudformation-templates,2,14,2,100.0,14.285714285714285
AWS,aws-samples/automating-livestream-video-monitoring,1,13,1,100.0,7.6923076923076925
AWS,aws-samples/aws-cdk-grafana,4,10,2,50.0,20.0
AWS,aws-samples/aws-lambda-servlet,3,22,2,66.66666666666666,9.090909090909092
AWS,aws-samples/amazon-chime-proxy-sessions-demo,3,10,2,66.66666666666666,20.0
AWS,aws-samples/multi-channel-customer-engagement,5,13,3,60.0,23.076923076923077
AWS,aws-samples/aws-multi-account-inspector-to-es-s3-blogpost-2020,2,8,2,100.0,25.0
AWS,aws-samples/aws-cdk-amazon-api-gateway-jwt,2,16,1,50.0,6.25
AWS,aws-samples/bulk-aws-migration-using-cloudendure-automation,1,18,1,100.0,5.555555555555555
AWS,aws-samples/session-manager-without-igw,2,16,2,100.0,12.5
AWS,aws-samples/aws-cloudformation-region-parity,2,16,2,100.0,12.5
AWS,aws-samples/aws-cloudformation-template-for-data-analytics-iam-users,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-chime-voice-connector-automated-reports,4,79,2,50.0,2.5316455696202533
AWS,aws-samples/kubeflow-on-eks-using-codepipeline,3,10,3,100.0,30.0
AWS,aws-samples/aws-transit-gateway-and-scalable-security-solutions,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-lightsail-examples,2,10,2,100.0,20.0
AWS,aws-samples/amazon-comprehend-custom-entity-recognizer-api-example,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/fargate-reverse-proxy-with-static-ips,2,10,2,100.0,20.0
AWS,aws-samples/aws-netcore-webapp-using-amazonpersonalize,2,8,2,100.0,25.0
AWS,aws-samples/amazon-workmail-email-flow-rule-lambda-sample-code,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-serverless-webapp-workshop,7,31,4,57.14285714285714,12.903225806451612
AWS,aws-samples/amazon-rekognition-custom-brand-detection,2,42,2,100.0,4.761904761904762
AWS,aws-samples/macie-dynamodb-blog,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-shield-protect-dns-from-ddos-blog-post-2020,1,9,1,100.0,11.11111111111111
AWS,aws-samples/amazon-rekognition-heatmap,2,8,2,100.0,25.0
AWS,aws-samples/aws-appmesh-eks-gitlab-cicd,2,8,2,100.0,25.0
AWS,aws-samples/aws-elastic-recode,3,10,3,100.0,30.0
AWS,aws-samples/aws-iam-access-key-auto-rotation,2,23,2,100.0,8.695652173913043
AWS,aws-samples/liveness-detection,5,9,3,60.0,33.33333333333333
AWS,aws-samples/building-java-apps-using-code-pipeline,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-athena-serverless-ehms-connector,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-ncsc-vpn-configurations,4,11,3,75.0,27.27272727272727
AWS,aws-samples/aws-datadog-controltower,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-cloudformation-stackset-orchestration,2,10,2,100.0,20.0
AWS,aws-samples/siem-on-amazon-elasticsearch-service,8,10,2,25.0,20.0
AWS,aws-samples/aws-parallelcluster-monitoring,3,17,3,100.0,17.647058823529413
AWS,aws-samples/serverless-gis-with-s3-opendata-and-arcgis,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/aws-codepipeline-third-party-git-repositories,2,10,2,100.0,20.0
AWS,aws-samples/rescale-ebs-iops,2,8,2,100.0,25.0
AWS,aws-samples/aws-data-lake-solution-cn,2,27,2,100.0,7.4074074074074066
AWS,aws-samples/amazon-sagemaker-processing-video2frame-model-inference,2,8,2,100.0,25.0
AWS,aws-samples/aws-serverless-feedback-app,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-sagemaker-studio-vpc-blog,3,9,3,100.0,33.33333333333333
AWS,aws-samples/amazon-cloudwatch-auto-alarms,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-config-pci-fsbp-ssmremediations,2,10,2,100.0,20.0
AWS,aws-samples/amazon-elasticsearch-kibana-proxy,1,8,1,100.0,12.5
AWS,aws-samples/amazon-honeycode-quicksight-integration-sample,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-sagemaker-inference-client,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-comparing-algorithms-performance-mlops-cdk,4,8,2,50.0,25.0
AWS,aws-samples/aws-control-tower-account-factory,2,11,2,100.0,18.181818181818183
AWS,aws-samples/media-editing-linux,1,10,1,100.0,10.0
AWS,aws-samples/resource-auto-tagger,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-managed-spot-training,2,8,2,100.0,25.0
AWS,aws-samples/aws-copilot-fargate,3,8,2,66.66666666666666,25.0
AWS,aws-samples/http-api-aws-fargate-cdk,2,8,1,50.0,12.5
AWS,aws-samples/aws-bootstrap-kit-examples,10,26,7,70.0,26.923076923076923
AWS,aws-samples/aws-cdk-quickstart-lambda-insights,2,15,1,50.0,6.666666666666667
AWS,aws-samples/data-disposal-with-deleting-key-sample,2,8,2,100.0,25.0
AWS,aws-samples/amazon-cicd-concurrency-sample-application,2,15,1,50.0,6.666666666666667
AWS,aws-samples/appstream-session-recording,2,8,2,100.0,25.0
AWS,aws-samples/visualize-amazon-textract-with-amazon-neptune,2,10,2,100.0,20.0
AWS,aws-samples/sagemaker-studio-custom-image-samples,6,17,3,50.0,17.647058823529413
AWS,aws-samples/fhir-hl7v2-integration-transform,3,12,2,66.66666666666666,16.666666666666664
AWS,aws-samples/aws-serverless-books-api-sample,2,19,2,100.0,10.526315789473683
AWS,aws-samples/aws-modernization-with-lumigo,5,29,3,60.0,10.344827586206897
AWS,aws-samples/aws-modernization-with-jfrog,7,29,5,71.42857142857143,17.24137931034483
AWS,aws-samples/amazon-cloudfront-functions,3,13,1,33.33333333333333,7.6923076923076925
AWS,aws-samples/amazon-eks-controlplane-config-util,2,18,2,100.0,11.11111111111111
AWS,aws-samples/aws-bare-metal-kvm-demo,4,24,3,75.0,12.5
AWS,aws-samples/cdk-build-bundle-deploy-example,2,8,2,100.0,25.0
AWS,aws-samples/efo-ltr-flink-sample,2,10,2,100.0,20.0
AWS,aws-samples/serverless-content-syndication-with-aws-step-functions,3,8,2,66.66666666666666,25.0
AWS,aws-samples/machinelearning-amazonai-amazontranscribe,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-datasync-verified-file-transfer-sqs-queue,2,8,2,100.0,25.0
AWS,aws-samples/cdk-serverless-wordpress,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-debug-ml-model-training,2,11,2,100.0,18.181818181818183
AWS,aws-samples/aws-serverless-with-appdynamics,4,29,3,75.0,10.344827586206897
AWS,aws-samples/aws-codeguru-profiler-python-demo-application,4,10,2,50.0,20.0
AWS,aws-samples/amazon-kinesis-data-analytics-snapshot-manager-for-flink,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-architecting-for-ml-hcls,1,42,1,100.0,2.380952380952381
AWS,aws-samples/aws-lambda-redshift-event-driven-app,2,10,2,100.0,20.0
AWS,aws-samples/aws-codeartifact-samples,2,9,2,100.0,22.22222222222222
AWS,aws-samples/how-to-identify-and-block-fake-crawler-bots-using-aws-waf,2,17,2,100.0,11.76470588235294
AWS,aws-samples/aws-amplify-predictions-ai-ml-with-react,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-iot-workshop-iberia,4,19,2,50.0,10.526315789473683
AWS,aws-samples/amazon-sagemaker-endpoint-deployment-of-fastai-model-with-torchserve,2,14,2,100.0,14.285714285714285
AWS,aws-samples/sound-anomaly-detection-for-manufacturing,2,42,2,100.0,4.761904761904762
AWS,aws-samples/aws-reinvent2020-arc210-well-architected-containers,2,9,2,100.0,22.22222222222222
AWS,aws-samples/content-aggregator-example,3,21,3,100.0,14.285714285714285
AWS,aws-samples/amazon-ecs-fargate-cdk-cicd,4,10,2,50.0,20.0
AWS,aws-samples/aws-ebs-snapshot-sap-ase,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws2tf,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-organized,2,10,2,100.0,20.0
AWS,aws-samples/aws-devops-trendmicro,2,11,2,100.0,18.181818181818183
AWS,aws-samples/aws-greengrass-cicd,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-step-functions-craps-workshop,2,18,1,50.0,5.555555555555555
AWS,aws-samples/eks-powershell-shortcuts,2,10,2,100.0,20.0
AWS,aws-samples/aws-amplify-oidc-federation,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-local-mode,4,8,2,50.0,25.0
AWS,aws-samples/documentdb-sagemaker-example,2,8,2,100.0,25.0
AWS,aws-samples/app-mesh-application-helm-charts,2,10,2,100.0,20.0
AWS,aws-samples/ac-userhierarchyapi,2,17,2,100.0,11.76470588235294
AWS,aws-samples/single-use-signed-url,2,8,2,100.0,25.0
AWS,aws-samples/analysis-of-medical-device-data-using-data-lake,2,19,2,100.0,10.526315789473683
AWS,aws-samples/chime-sipmediaapplication-samples,4,58,1,25.0,1.7241379310344827
AWS,aws-samples/aws-iot-downlink-sigfox,2,13,2,100.0,15.384615384615385
AWS,aws-samples/aws-ecs-cicd-terraform,3,8,1,33.33333333333333,12.5
AWS,aws-samples/aws-glue-table-versions-cleanup-utility,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-macie-demo-with-sample-data,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/query-data-in-s3-with-amazon-athena-and-aws-sdk-for-dotnet,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/analyze-apache-hudi-dataset-using-amazon-athena,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/build-dynamodb-integration-with-kinesis,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-multi-account-hybrid-access-privatelink,2,10,2,100.0,20.0
AWS,aws-samples/voice-enabled-patient-diary,3,14,2,66.66666666666666,14.285714285714285
AWS,aws-samples/reinvent2020-aim404-productionize-r-using-amazon-sagemaker,2,42,2,100.0,4.761904761904762
AWS,aws-samples/genetic-algorithm-on-aws,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-eks-autonomous-driving-data-service,1,20,1,100.0,5.0
AWS,aws-samples/aws-emr-apache-ranger,1,11,1,100.0,9.090909090909092
AWS,aws-samples/reinvent2020-predict-anomaly-in-iot-systems,1,18,1,100.0,5.555555555555555
AWS,aws-samples/aws-gateway-load-balancer-code-samples,4,17,2,50.0,11.76470588235294
AWS,aws-samples/aws-vpc-cidr-mgmt,2,11,2,100.0,18.181818181818183
AWS,aws-samples/swing,1,12,0,0.0,0.0
AWS,aws-samples/how-to-build-reliable-performing-global-network-over-aws-backbone-network,2,17,2,100.0,11.76470588235294
AWS,aws-samples/amazon-redshift-data-lifecycle-manager,1,8,1,100.0,12.5
AWS,aws-samples/amazon-managed-blockchain-network-provision-with-cdk-java,0,26,0,0.0,0.0
AWS,aws-samples/aws-data-exchange-dfs-football-optimizer-riv-2020,3,11,3,100.0,27.27272727272727
AWS,aws-samples/database-refresh-orchestrator-for-amazon-rds-and-amazon-aurora,2,8,2,100.0,25.0
AWS,aws-samples/aws-modernization-with-sysdig,5,28,4,80.0,14.285714285714285
AWS,aws-samples/aws-control-tower-managed-ecs-deployments,2,18,2,100.0,11.11111111111111
AWS,aws-samples/amazon-sagemaker-monai-examples,2,10,2,100.0,20.0
AWS,aws-samples/aws-dms-external-table-definition-sample,2,10,2,100.0,20.0
AWS,aws-samples/access-internal-alb-through-aws-global-accelerator,1,19,1,100.0,5.263157894736842
AWS,aws-samples/aws-step-functions-rpa,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-knn-search,3,8,2,66.66666666666666,25.0
AWS,aws-samples/api-gateway-auth,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-cdk-for-sap-examples,3,12,3,100.0,25.0
AWS,aws-samples/color-service-client-dotnet-core-sample,2,10,2,100.0,20.0
AWS,aws-samples/rekognition-video-process-report,2,8,2,100.0,25.0
AWS,aws-samples/amazon-location-samples,11,12,5,45.45454545454545,41.66666666666667
AWS,aws-samples/aws-panorama-samples,8,13,2,25.0,15.384615384615385
AWS,aws-samples/amazon-resilient-fix-engine-demo,4,10,4,100.0,40.0
AWS,aws-samples/serverless-comment-moderator-app,2,21,2,100.0,9.523809523809524
AWS,aws-samples/cloudformation-studio-domain,2,8,2,100.0,25.0
AWS,aws-samples/aws-sample-app-with-ipv6-support,1,19,1,100.0,5.263157894736842
AWS,aws-samples/automating-a-security-incident-with-step-functions,2,21,2,100.0,9.523809523809524
AWS,aws-samples/aws-edu-exam-analytics,2,24,2,100.0,8.333333333333332
AWS,aws-samples/aws-batch-xray,4,8,2,50.0,25.0
AWS,aws-samples/secure-ad-creds-join-unjoin-domain,2,8,2,100.0,25.0
AWS,aws-samples/aws-codeartifact-npm-example,2,8,2,100.0,25.0
AWS,aws-samples/lambda-connector-for-rabbitmq,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-proton-sample-templates,12,18,8,66.66666666666666,44.44444444444444
AWS,aws-samples/aws-cloudfront-realtime-monitoring,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/aws-toolkit-demo,2,9,2,100.0,22.22222222222222
AWS,aws-samples/end-to-end-object-detection-detectron2-sagemaker,2,8,2,100.0,25.0
AWS,aws-samples/aws-appconfig-java-sample,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-ludwig-transformer,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-keyspaces-compression-example,0,14,0,0.0,0.0
AWS,aws-samples/aws-soc-dashboard,2,8,2,100.0,25.0
AWS,aws-samples/aws-media-insights-content-localization,4,10,2,50.0,20.0
AWS,aws-samples/mainframe-ibm-zdt-zos-aws,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-eventbridge-resource-policy-samples,2,15,2,100.0,13.333333333333334
AWS,aws-samples/comprehend-logging-redact,1,8,1,100.0,12.5
AWS,aws-samples/aws-sagemaker-fargate-dask,2,11,2,100.0,18.181818181818183
AWS,aws-samples/vmware-cloud-on-aws-terraform-examples,2,9,2,100.0,22.22222222222222
