sample,tempo para fechamento,tempo merge,merge user seguidores,merge user tempo no GitHub,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/azure-solutions-digital-marketing-reference-implementation,0.0,0.0,30.333333333333332,1909.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/azure-sparkcruise-samples,0.5,0.0,0.0,636.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/azure-spring-cloud,2.772727272727273,2.772727272727273,90.0,2449.909090909091,22.0,0.0,22.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-spring-data-cosmos-java-sql-api-getting-started,2.5,2.5,8.25,1436.25,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-spring-data-cosmos-java-sql-api-samples,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-sql-db-node-rest-api,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-sql-db-todo-backend-dotnet,0.0,0.0,195.0,2948.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-todo-backend-func-node,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-sql-db-todo-mvc,1.5,1.8,195.0,2860.6,6.0,2.0,5.0,1.0,Azure,25.0,75.0,83.33333333333334,16.666666666666664
Azure-Samples/azure-stack-edge-deploy-vms,6.08,6.608695652173913,5.565217391304348,2050.608695652174,25.0,0.0,23.0,2.0,Azure,0.0,100.0,92.0,8.0
Azure-Samples/azure-stack-edge-order,33.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/azure-stack-edge-vpn,0.0,0.0,2.0,1504.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-stack-guided-demos,0.0,0.0,9.0,454.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/azure-stack-hub-flask-hello-world,0.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/azure-voting-app,1.4,1.4,100.0,1287.2,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-voting-app-redis,10.630434782608695,2.3076923076923075,86.53846153846153,1231.6538461538462,46.0,18.0,26.0,20.0,Azure,28.125,71.875,56.52173913043478,43.47826086956522
Azure-Samples/azure-zabbix-templates,0.0,0.0,20.0,1485.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azuredatafactory_odbclinkedservice_flattendocuments,0.0,0.0,47.0,1663.3,10.0,0.0,10.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azuredevtour,6.157894736842105,6.157894736842105,1731.3157894736842,2129.6315789473683,19.0,0.0,19.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azureiotlabs,520.0,,,,1.0,8.0,0.0,1.0,Azure,88.88888888888889,11.11111111111111,0.0,100.0
Azure-Samples/batch-dotnet-ffmpeg-tutorial,1.1428571428571428,1.1428571428571428,19.0,2236.5714285714284,7.0,3.0,7.0,0.0,Azure,30.0,70.0,100.0,0.0
Azure-Samples/batch-dotnet-manage-batch-accounts,0.2,0.0,10.333333333333334,1350.3333333333333,5.0,0.0,3.0,2.0,Azure,0.0,100.0,60.0,40.0
Azure-Samples/batch-dotnet-quickstart,11.714285714285714,11.714285714285714,15.857142857142858,1991.2857142857142,7.0,2.0,7.0,0.0,Azure,22.22222222222222,77.77777777777779,100.0,0.0
Azure-Samples/batch-functions-tutorial,0.0,0.0,16.0,2101.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/batch-java-manage-batch-accounts,2.3333333333333335,2.3333333333333335,10.333333333333334,1352.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/batch-python-ffmpeg-tutorial,15.375,15.375,13.5,2003.25,8.0,0.0,8.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/batch-python-paas-cloud-service-pool,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/batch-python-quickstart,16.333333333333332,16.333333333333332,15.333333333333334,2048.4166666666665,12.0,2.0,12.0,0.0,Azure,14.285714285714285,85.71428571428571,100.0,0.0
Azure-Samples/batchai-dotnet-run-batchai-job,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/batchai-java-run-batchai-job,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/bc-community-samples,54.125,37.680851063829785,46.638297872340424,2007.1489361702127,64.0,0.0,47.0,17.0,Azure,0.0,100.0,73.4375,26.5625
Azure-Samples/billing-dotnet-ratecard-api,7.0,7.0,42.0,594.0,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/billing-dotnet-usage-api,0.0,0.0,42.0,594.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/billing-python-ratecard-api,248.0,27.0,5.0,1963.0,3.0,0.0,1.0,2.0,Azure,0.0,100.0,33.33333333333333,66.66666666666666
Azure-Samples/bing-visualsearch-tools,0.14285714285714285,0.14285714285714285,0.5714285714285714,25.428571428571427,7.0,2.0,7.0,0.0,Azure,22.22222222222222,77.77777777777779,100.0,0.0
Azure-Samples/blockchain,13.950704225352112,11.73913043478261,31.52173913043478,1948.513043478261,142.0,4.0,115.0,27.0,Azure,2.73972602739726,97.26027397260275,80.98591549295774,19.014084507042252
Azure-Samples/blockchain-devkit,11.166666666666666,7.2,22.0,2110.8,6.0,4.0,5.0,1.0,Azure,40.0,60.0,83.33333333333334,16.666666666666664
Azure-Samples/bootiful-azure,0.0,0.0,618.0,3354.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/brewdis,0.3076923076923077,0.3333333333333333,57.083333333333336,2666.9166666666665,13.0,4.0,12.0,1.0,Azure,23.52941176470588,76.47058823529412,92.3076923076923,7.6923076923076925
Azure-Samples/cassandra-on-azure-vms-performance-experiments,0.0,0.0,28.0,2664.6,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cassandra-proxy,0.09090909090909091,0.09090909090909091,5.636363636363637,2514.2727272727275,11.0,0.0,11.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cdm-azure-data-services-integration,0.3333333333333333,0.3333333333333333,8.166666666666666,1482.1666666666667,6.0,2.0,6.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/cdn-dotnet-manage-cdn,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/cdn-java-manage-cdn,0.6666666666666666,0.6666666666666666,6.0,1081.6666666666667,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/choose-right-kubernetes-object-for-azure-workloads-demo-app,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cloud-services-extended-support,0.0,0.0,13.0,1216.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cloud-services-python-contoso-ads-application,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cognitive-search-templates,0.0,0.0,26.0,2762.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-FaceAPIEnrollmentSample,8.153846153846153,8.833333333333334,1.0,144.83333333333334,13.0,1.0,12.0,1.0,Azure,7.142857142857142,92.85714285714286,92.3076923076923,7.6923076923076925
Azure-Samples/cognitive-services-REST-api-samples,25.53448275862069,18.90740740740741,29.48148148148148,932.2407407407408,116.0,4.0,108.0,8.0,Azure,3.3333333333333335,96.66666666666667,93.10344827586206,6.896551724137931
Azure-Samples/cognitive-services-android-customvision-sample,16.583333333333332,16.583333333333332,5.75,1148.0,12.0,0.0,12.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-containers-samples,17.0,18.333333333333332,19.933333333333334,833.6666666666666,17.0,2.0,15.0,2.0,Azure,10.526315789473683,89.47368421052632,88.23529411764706,11.76470588235294
Azure-Samples/cognitive-services-content-moderator-samples,94.0,2.1666666666666665,16.166666666666668,827.0,7.0,1.0,6.0,1.0,Azure,12.5,87.5,85.71428571428571,14.285714285714285
Azure-Samples/cognitive-services-csharp-call-center,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cognitive-services-dotnet-sdk-samples,7.342541436464089,7.3580246913580245,81.40123456790124,1641.851851851852,181.0,23.0,162.0,19.0,Azure,11.27450980392157,88.72549019607843,89.50276243093923,10.497237569060774
Azure-Samples/cognitive-services-face-android-detect,8.0,8.0,5.0,1106.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-ios-customvision-sample,9.428571428571429,9.428571428571429,2.5714285714285716,922.2857142857143,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-java-computer-vision-tutorial,0.0,0.0,1.0,179.5,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-java-sdk-samples,24.07843137254902,8.545454545454545,30.59090909090909,918.4545454545455,51.0,0.0,44.0,7.0,Azure,0.0,100.0,86.27450980392157,13.725490196078432
Azure-Samples/cognitive-services-javascript-computer-vision-tutorial,0.0,0.0,1.0,179.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-language-understanding,68.07407407407408,40.30434782608695,39.26086956521739,457.4782608695652,27.0,11.0,23.0,4.0,Azure,28.947368421052634,71.05263157894737,85.18518518518519,14.814814814814813
Azure-Samples/cognitive-services-node-sdk-samples,56.0,44.02564102564103,34.23076923076923,920.6410256410256,43.0,3.0,39.0,4.0,Azure,6.521739130434782,93.47826086956522,90.69767441860465,9.30232558139535
Azure-Samples/cognitive-services-onnx-customvision-sample,36.857142857142854,36.857142857142854,1.5714285714285714,610.0,7.0,0.0,7.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-onnx12-customvision-sample,0.0,0.0,2.0,392.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-personalizer-samples,11.425925925925926,9.195121951219512,11.487804878048781,1991.1463414634147,54.0,0.0,41.0,13.0,Azure,0.0,100.0,75.92592592592592,24.074074074074073
Azure-Samples/cognitive-services-python-sdk-samples,58.02597402597402,65.18461538461538,80.03076923076924,2002.7230769230769,77.0,3.0,65.0,12.0,Azure,3.75,96.25,84.4155844155844,15.584415584415584
Azure-Samples/cognitive-services-qnamaker-csharp,22.40909090909091,0.95,27.45,277.65,22.0,3.0,20.0,2.0,Azure,12.0,88.0,90.9090909090909,9.090909090909092
Azure-Samples/cognitive-services-qnamaker-go,0.2,0.2,29.6,169.2,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/cognitive-services-qnamaker-java,0.0,0.0,35.0,100.33333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-qnamaker-nodejs,7.357142857142857,0.07692307692307693,32.92307692307692,257.61538461538464,14.0,0.0,13.0,1.0,Azure,0.0,100.0,92.85714285714286,7.142857142857142
Azure-Samples/cognitive-services-qnamaker-python,53.916666666666664,0.1,32.3,379.6,12.0,4.0,10.0,2.0,Azure,25.0,75.0,83.33333333333334,16.666666666666664
Azure-Samples/cognitive-services-quickstart-code,18.350230414746544,8.888324873096447,28.85786802030457,1302.1725888324872,217.0,3.0,197.0,20.0,Azure,1.3636363636363635,98.63636363636363,90.78341013824884,9.216589861751153
Azure-Samples/cognitive-services-ruby-create-account,8.666666666666666,8.666666666666666,46.333333333333336,1801.6666666666667,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/cognitive-services-ruby-sdk-samples,48.2,6.0,12.0,899.5,5.0,1.0,4.0,1.0,Azure,16.666666666666664,83.33333333333334,80.0,20.0
Azure-Samples/cognitive-services-sample-data-files,2.1538461538461537,2.3333333333333335,51.125,1171.5416666666667,26.0,1.0,24.0,2.0,Azure,3.7037037037037033,96.29629629629629,92.3076923076923,7.6923076923076925
Azure-Samples/cognitive-services-spatial-analysis,9.0,9.0,4.0,2218.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-speech-sdk,18.469827586206897,12.815384615384616,13.502564102564103,1234.3538461538462,232.0,13.0,195.0,37.0,Azure,5.3061224489795915,94.6938775510204,84.05172413793103,15.948275862068966
Azure-Samples/cognitive-services-studybot-csharp,8.0,8.0,5.0,1106.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-studybot-node,11.0,,,,2.0,0.0,0.0,2.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/cognitive-services-vision-csharp-sdk-quickstarts,151.6,151.6,8.0,506.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-vision-face-finder,8.0,8.0,5.0,1106.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-vision-sdk,0.0,0.0,2.0,3061.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-android-calling-hero,2.550724637681159,2.6307692307692307,1.5384615384615385,1562.5692307692307,69.0,2.0,65.0,4.0,Azure,2.8169014084507045,97.1830985915493,94.20289855072464,5.797101449275362
Azure-Samples/communication-services-android-quickstarts,16.272727272727273,19.77777777777778,1.6666666666666667,709.6666666666666,11.0,0.0,9.0,2.0,Azure,0.0,100.0,81.81818181818183,18.181818181818183
Azure-Samples/communication-services-contoso-med-app,13.0,13.0,3.0,934.6666666666666,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-contoso-retail-app,0.0,0.0,3.0,909.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-dotnet-quickstarts,0.8571428571428571,0.8571428571428571,1.4285714285714286,800.5714285714286,7.0,1.0,7.0,0.0,Azure,12.5,87.5,100.0,0.0
Azure-Samples/communication-services-ios-calling-hero,3.2653061224489797,3.238095238095238,1.3571428571428572,1031.142857142857,49.0,0.0,42.0,7.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/communication-services-ios-quickstarts,16.0,16.6,2.2,590.6,6.0,1.0,5.0,1.0,Azure,14.285714285714285,85.71428571428571,83.33333333333334,16.666666666666664
Azure-Samples/communication-services-java-quickstarts,0.0,0.0,2.0,658.3333333333334,3.0,8.0,3.0,0.0,Azure,72.72727272727273,27.27272727272727,100.0,0.0
Azure-Samples/communication-services-javascript-quickstarts,0.75,0.75,2.4166666666666665,716.25,12.0,1.0,12.0,0.0,Azure,7.6923076923076925,92.3076923076923,100.0,0.0
Azure-Samples/communication-services-python-quickstarts,0.6666666666666666,0.6666666666666666,2.0,662.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-web-calling-hero,4.67741935483871,2.6363636363636362,2.090909090909091,1366.2545454545455,62.0,3.0,55.0,7.0,Azure,4.615384615384616,95.38461538461539,88.70967741935483,11.29032258064516
Azure-Samples/communication-services-web-calling-tutorial,5.04,2.3181818181818183,1.3636363636363635,390.40909090909093,25.0,1.0,22.0,3.0,Azure,3.8461538461538463,96.15384615384616,88.0,12.0
Azure-Samples/communication-services-web-calling-wpf-sample,54.0,54.0,1.0,201.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-web-chat-hero,5.421052631578948,5.75,2.6666666666666665,1627.6666666666667,19.0,1.0,12.0,7.0,Azure,5.0,95.0,63.1578947368421,36.84210526315789
Azure-Samples/compute-automation-configurations,5.111111111111111,5.111111111111111,35.0,1279.4444444444443,9.0,1.0,9.0,0.0,Azure,10.0,90.0,100.0,0.0
Azure-Samples/compute-dotnet-create-virtual-machines-across-regions-in-parallel,0.0,0.0,1.0,1062.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/compute-dotnet-create-virtual-machines-from-generalized-image-or-specialized-vhd,0.0,0.0,10.333333333333334,1383.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/compute-dotnet-list-compute-skus,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-list-vm-extension-images,0.0,0.0,10.333333333333334,1350.3333333333333,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/compute-dotnet-list-vm-images,0.0,0.0,10.333333333333334,1350.3333333333333,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/compute-dotnet-manage-availability-sets,0.0,0.0,10.333333333333334,1350.3333333333333,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/compute-dotnet-manage-managed-disks,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-resources-from-vm-with-msi-in-aad-group,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-user-assigned-msi-enabled-virtual-machine,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machine-scale-set-with-unmanaged-disks,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machine-scale-sets,0.0,0.0,10.333333333333334,1350.3333333333333,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/compute-dotnet-manage-virtual-machine-scale-sets-async,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machine-using-vm-extensions,0.0,0.0,10.333333333333334,1350.3333333333333,4.0,2.0,3.0,1.0,Azure,33.33333333333333,66.66666666666666,75.0,25.0
Azure-Samples/compute-dotnet-manage-virtual-machine-with-disks,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machine-with-unmanaged-disks,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machines-in-parallel,0.0,0.0,10.333333333333334,1350.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/compute-dotnet-manage-virtual-machines-with-network-in-parallel,0.0,0.0,10.333333333333334,1350.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/compute-dotnet-manage-vm,0.0,0.0,8.0,1283.5,5.0,2.0,4.0,1.0,Azure,28.57142857142857,71.42857142857143,80.0,20.0
Azure-Samples/compute-dotnet-manage-vm-async,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-vm-from-vm-with-msi-credentials,0.0,0.0,38.0,2200.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/compute-dotnet-manage-vms-in-availability-zones,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-vmss-in-availability-zones,0.0,0.0,38.0,2050.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/compute-java-create-virtual-machines-across-regions-in-parallel,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-create-virtual-machines-from-generalized-image-or-specialized-vhd,1.3333333333333333,1.3333333333333333,1.0,1100.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-list-vm-extension-images,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-list-vm-images,10.875,1.4,14.0,1362.6,8.0,0.0,5.0,3.0,Azure,0.0,100.0,62.5,37.5
Azure-Samples/compute-java-manage-availability-sets,12.428571428571429,1.4,14.0,1362.6,7.0,0.0,5.0,2.0,Azure,0.0,100.0,71.42857142857143,28.57142857142857
Azure-Samples/compute-java-manage-resources-from-vm-with-msi-in-aad-group,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-java-manage-virtual-machine-scale-set-with-unmanaged-disks,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machine-scale-sets,1.4,1.4,14.0,1402.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machine-scale-sets-async,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machine-using-vm-extensions,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machine-with-unmanaged-disks,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machines-in-parallel,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-virtual-machines-with-network-in-parallel,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-vm,9.333333333333334,0.875,36.0,1356.125,12.0,0.0,8.0,4.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/compute-java-manage-vm-async,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-java-manage-vm-from-vm-with-msi-credentials,2.0,2.0,10.0,556.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-node-manage-vm,0.0,0.0,27.5,1403.5,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/compute-node-msi-vm,0.0,0.0,33.0,1581.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-python-msi-vm,2.3333333333333335,2.3333333333333335,75.0,2545.3333333333335,3.0,2.0,3.0,0.0,Azure,40.0,60.0,100.0,0.0
Azure-Samples/compute-ruby-manage-vm,7.6,7.6,32.6,2003.6,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/compute-ruby-msi-vm,4.4,5.25,7.0,1211.0,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/compute-typescript-manage-vm,0.0,0.0,6.0,298.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/confidential-computing,3.0,0.16666666666666666,2.5,738.75,14.0,0.0,12.0,2.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/confidential-container-samples,0.3333333333333333,0.0,2.0,940.5,3.0,1.0,2.0,1.0,Azure,25.0,75.0,66.66666666666666,33.33333333333333
Azure-Samples/consumption-cost-node,0.0,0.0,242.0,3084.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/container-instances-python-manage,4.0,4.0,75.0,2617.3333333333335,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/container-service-dotnet-continuous-integration-multi-container,516.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/container-service-python-manage,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmos-dotnet-bulk-import-throughput-optimizer,63.6,0.0,112.0,3102.6666666666665,5.0,0.0,3.0,2.0,Azure,0.0,100.0,60.0,40.0
Azure-Samples/cosmos-dotnet-change-feed-processor,25.6,30.0,112.0,2868.75,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/cosmos-dotnet-core-getting-started,0.0,0.0,6.0,1929.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cosmos-dotnet-core-todo-app,42.36363636363637,37.0,90.75,2635.5,11.0,0.0,8.0,3.0,Azure,0.0,100.0,72.72727272727273,27.27272727272727
Azure-Samples/cosmos-dotnet-functions-migration,58.75,58.75,112.0,2840.25,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-dotnet-getting-started,28.2,28.2,48.4,2283.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-dotnet-todo-app,4.0,4.0,105.66666666666667,2492.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-dotnet-v4-getting-started,0.0,0.0,112.0,2830.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-dotnet-v4-todo-app,2.0,2.0,112.0,2906.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-management-net,0.0,0.0,41.0,3262.5,8.0,0.0,8.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-notebooks,1.744186046511628,1.775,30.7,2552.6,43.0,3.0,40.0,3.0,Azure,6.521739130434782,93.47826086956522,93.02325581395348,6.976744186046512
Azure-Samples/cosmos-scalability-demo,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmos-typescript-bulk-import-throughput-optimizer,2.076923076923077,1.4545454545454546,36.0,3777.5454545454545,13.0,5.0,11.0,2.0,Azure,27.77777777777778,72.22222222222221,84.61538461538461,15.384615384615385
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-configure-firewall,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-configure-for-eventual-consistency,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
